id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32589429,Guest suite in Cape Town · ★4.91 · 2 bedrooms · 3 beds · 2 baths,242432663,Lisa,,Ward 62,-34.02243,18.43397,Private room,2500,2,22,2023-09-24,0.38,4,105,4,
32832296,Rental unit in Cape Town · ★4.82 · 1 bedroom · 1 bed · 1 bath,3929808,Lavinia,,Ward 54,-33.95334,18.38,Entire home/apt,8500,4,38,2023-12-08,0.67,22,290,9,
32591081,Cottage in Cape Town · ★4.97 · 1 bedroom · 1 bed · 1 bath,41508469,Martin & Jane,,Ward 62,-34.01852,18.42155,Entire home/apt,2787,1,86,2023-12-22,1.48,1,104,29,
32599117,Tower in Cape Town · ★4.74 · 2 bedrooms · 3 beds · 1.5 baths,37310193,Jani,,Ward 77,-33.94246,18.42498,Entire home/apt,1500,2,52,2023-12-12,0.89,11,0,16,
32853441,Cottage in Cape Town · ★4.89 · 2 bedrooms · 3 beds · 1 bath,144791365,Nicci,,Ward 62,-34.00786,18.42896,Entire home/apt,850,1,76,2023-11-25,1.31,1,293,33,
32600760,Loft in Cape Town · ★4.87 · 2 bedrooms · 3 beds · 2 baths,55637911,Andrea,,Ward 115,-33.91486,18.41774,Entire home/apt,3614,4,38,2023-12-14,0.65,1,315,15,
32610121,Rental unit in Cape Town · ★4.79 · 2 bedrooms · 3 beds · 2 baths,237367557,Stay,,Ward 115,-33.91017,18.41142,Entire home/apt,9429,1,57,2023-11-15,0.98,33,342,11,
32853658,Home in Cape Town · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,48303994,Nicki,,Ward 71,-34.0716,18.4127,Entire home/apt,19968,7,3,2022-12-30,0.06,48,294,1,
32853767,Rental unit in Cape Town · ★4.73 · 2 bedrooms · 2 beds · 2 baths,167891665,Lloyd,,Ward 54,-33.92169,18.38276,Entire home/apt,3314,2,44,2023-12-18,0.75,9,134,23,
32856868,Tiny home in Cape Town · 1 bedroom · 1 bed · 1 private bath,96542629,Una,,Ward 23,-33.72057,18.44677,Private room,500,2,2,2019-03-31,0.03,1,0,0,
32858368,Rental unit in Cape Town · ★4.90 · 1 bedroom · 1 bed · 1 bath,38726219,Cassandra And Greg,,Ward 64,-34.10801,18.4696,Entire home/apt,1141,2,73,2023-12-15,1.28,1,95,14,
32612882,Guest suite in Cape Town · ★4.87 · 1 bedroom · 1 bed · 1 private bath,37698144,Matthew,,Ward 77,-33.92623,18.40504,Private room,650,2,38,2023-12-16,0.66,2,118,17,
32865586,Rental unit in Cape Town · ★4.66 · 1 bedroom · 1 bed · 1 bath,225592611,Nyasha,,Ward 115,-33.90854,18.39502,Entire home/apt,711,2,64,2023-12-17,1.11,1,0,26,
32620309,Serviced apartment in Cape Town · 3 bedrooms · 7 beds · 1.5 baths,236689013,Rushieda,,Ward 100,-34.1448,18.89265,Entire home/apt,2646,1,0,,,11,363,0,
32868498,Rental unit in Cape Town · ★4.80 · 1 bedroom · 1 bed · 1 bath,8108425,Albertus,,Ward 115,-33.92456,18.4165,Entire home/apt,1915,2,89,2023-11-17,1.56,54,287,8,
32878430,Home in Cape Town · 4 bedrooms · 5 beds · 4.5 baths,246145095,Chris,,Ward 21,-33.85063,18.65713,Entire home/apt,2850,10,0,,,1,0,0,
32621595,Guest suite in Cape Town · ★4.92 · Studio · 1 bed · 1 bath,40720598,Stephanie,,Ward 53,-33.94418,18.49347,Entire home/apt,750,2,36,2023-12-17,0.63,1,304,16,
32878744,Rental unit in Cape Town · ★4.86 · 2 bedrooms · 2 beds · 2 baths,247366251,Dirk+Christian+Nazley,,Ward 115,-33.92381,18.42059,Entire home/apt,2500,3,49,2023-11-06,0.86,1,90,14,
32627726,Home in Cape Town · 3 bedrooms · 4 beds · 2 baths,245301199,Candido,,Ward 113,-33.8168,18.50482,Entire home/apt,490,7,0,,,3,85,0,
32633241,Home in Cape Town · ★4.76 · 1 bedroom · 1 bed · 1.5 baths,245342663,Irene,,Ward 55,-33.91333,18.47831,Private room,400,3,37,2023-12-11,0.68,2,173,13,
32634019,Condo in Cape Town · ★4.29 · 2 bedrooms · 2 beds · 3 baths,245346971,Anne Elizabeth,,Ward 107,-33.82426,18.47868,Entire home/apt,3500,2,7,2023-01-02,0.14,21,356,1,
32647089,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 1 bath,4397998,Adam,,Ward 23,-33.80191,18.46017,Entire home/apt,2152,2,25,2023-01-03,0.44,17,288,1,
32880126,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,247374688,Eldrien,,Ward 105,-33.81642,18.67875,Entire home/apt,750,2,23,2023-12-14,0.41,1,0,9,
32880851,Rental unit in Cape Town · ★4.31 · Studio · 1 bed · 1 bath,3886732,Koos,,Ward 115,-33.9001,18.40762,Entire home/apt,771,2,39,2023-12-06,0.73,90,100,10,
32882128,Rental unit in Cape Town · ★4.61 · 2 bedrooms · 3 beds · 2 baths,202707360,Mark,,Ward 54,-33.92259,18.38334,Entire home/apt,2364,2,69,2023-12-20,1.20,1,6,6,
32652150,Guesthouse in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,213594833,Pernilla,,Ward 54,-33.96443,18.37551,Entire home/apt,2029,2,78,2023-12-18,1.37,1,271,26,
32655464,Rental unit in Cape Town · ★4.92 · 1 bedroom · 2 beds · 1 bath,1210580,Willem,,Ward 115,-33.92809,18.41434,Entire home/apt,1200,2,12,2023-12-02,0.21,4,173,1,
32656973,Home in Cape Town · ★4.62 · 1 bedroom · 1 bed · 1 private bath,87128038,Lyn,,Ward 74,-34.03338,18.34956,Private room,650,1,13,2023-03-19,0.22,4,299,1,
32884793,Rental unit in Blouberg Strand · ★5.0 · 2 bedrooms · 3 beds · 2 baths,232548303,Charlotta,,Ward 23,-33.81828,18.47487,Entire home/apt,2800,2,25,2023-12-19,0.44,2,230,4,
32657560,Guest suite in Cape Town · ★4.90 · Studio · 2 beds · 1 bath,8287346,Genie & Greg,,Ward 71,-34.08917,18.45174,Entire home/apt,1020,4,52,2023-11-30,0.89,2,265,11,
32658385,Guest suite in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,58699863,Lesley,,Ward 74,-34.01133,18.37648,Entire home/apt,1000,2,85,2023-12-10,1.65,2,0,18,
32904694,Rental unit in Century City · 3 bedrooms · 4 beds · 2 baths,82026431,UniqueStay,,Ward 55,-33.88914,18.508,Entire home/apt,4750,2,2,2022-08-19,0.10,11,261,0,
32906100,Rental unit in Cape Town · ★4.80 · 1 bedroom · 1 bed · 1 bath,54429870,Natasha,,Ward 115,-33.92836,18.44412,Entire home/apt,1700,1,124,2023-08-18,2.19,1,288,23,
32663965,Home in Cape Town · ★4.95 · 5 bedrooms · 7 beds · 3 baths,70316585,Jonathan,,Ward 61,-34.19393,18.37446,Entire home/apt,10929,3,58,2023-12-14,0.99,3,286,20,
32909101,Rental unit in Cape Town · ★4.71 · 1 bedroom · 1 bed · 1 bath,36416185,Jodi,,Ward 54,-33.91838,18.38711,Entire home/apt,1300,3,7,2020-02-29,0.12,1,82,0,
32664343,Townhouse in Cape Town · ★4.62 · 4 bedrooms · 6 beds · 3.5 baths,86025575,Panayis,,Ward 23,-33.80517,18.46582,Entire home/apt,1899,3,37,2023-12-12,0.65,1,115,10,
32912688,Rental unit in Cape Town · ★4.59 · 3 bedrooms · 4 beds · 2.5 baths,246989284,Dolphin Beach C,,Ward 107,-33.832798,18.483324,Entire home/apt,5445,3,64,2023-12-03,1.13,1,6,3,
32676938,"Serviced apartment in Pinelands, Cape Town · ★New · 1 bedroom · 1 bed · 1 bath",230611179,Nthabi,,Ward 53,-33.92426196453431,18.51980132633183,Entire home/apt,750,1,2,2023-12-01,1.43,1,263,2,
32677646,Home in Cape Town · 2 bedrooms · 2 beds · 1 bath,173850503,Dewald,,Ward 1,-33.83311,18.5408,Entire home/apt,3100,1,1,2023-01-01,0.08,1,0,1,
32933700,Home in Cape Town · ★4.83 · 2 bedrooms · 2 beds · 2 baths,247797999,Nada,,Ward 107,-33.79815,18.48925,Entire home/apt,1336,10,18,2023-10-31,0.32,1,53,3,
32947291,"Rental unit in Tamboerskloof, Western Cape · 1 bedroom · 2 beds · 1 bath",20809277,Ulrike,,Ward 77,-33.92799,18.40266,Entire home/apt,2179,2,2,2020-01-10,0.03,1,120,0,
32678937,Home in Cape Town · 3 bedrooms · 4 beds · 2 baths,227996100,Maryna,,Ward 85,-34.11631,18.85292,Entire home/apt,1200,3,1,2022-12-25,0.08,1,0,0,
32949159,Cottage in Cape Town · ★5.0 · 2 bedrooms · 3 beds · 2 baths,51291508,Grant,,Ward 62,-34.03685,18.43517,Entire home/apt,2500,2,10,2023-04-10,0.19,2,300,2,
32680394,Home in Cape Town · ★4.82 · 3 bedrooms · 5 beds · 3 baths,63339950,Margot,,Ward 61,-34.19518,18.42952,Entire home/apt,3500,7,33,2023-05-10,0.57,1,107,5,
32949788,Guest suite in Cape Town · ★4.71 · 1 bedroom · 1 bed · 1 bath,113777427,Maryke,,Ward 54,-33.96434,18.38216,Entire home/apt,895,2,95,2023-12-13,1.64,3,343,17,
32950218,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,132974760,Jaco,,Ward 77,-33.91904,18.41717,Entire home/apt,,5,1,2019-12-24,0.02,1,0,0,
32682180,Cottage in Kalk Bay · ★4.98 · 3 bedrooms · 4 beds · 2 baths,31296698,Anne,,Ward 64,-34.12547,18.45066,Entire home/apt,2371,4,113,2023-12-19,1.94,1,157,23,
32686559,Home in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,241823163,Tim,,Ward 57,-33.93941,18.47272,Private room,420,3,6,2023-11-30,0.12,4,79,4,
32686598,Home in Cape Town · ★4.83 · 1 bedroom · 1 bed · 1.5 shared baths,241823163,Tim,,Ward 57,-33.9397,18.47306,Private room,300,1,6,2022-08-31,0.13,4,54,0,
32950301,Treehouse in Cape Town · 1 bedroom · 1 bed · 1 bath,51291508,Grant,,Ward 62,-34.03745,18.43415,Entire home/apt,1500,2,2,2022-01-04,0.08,2,331,0,
32953023,Guest suite in Cape Town · ★4.90 · 1 bedroom · 1 bed · 1 bath,247982270,Sue,,Ward 58,-33.95824,18.49058,Entire home/apt,443,2,73,2023-12-09,1.26,1,117,8,
32686899,Guest suite in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,6774239,Natalie,,Ward 73,-34.0264,18.45386,Entire home/apt,543,2,10,2023-12-05,0.17,1,150,5,
32689118,Home in Cape Town · ★4.80 · 1 bedroom · 1 bed · 1.5 shared baths,241823163,Tim,,Ward 57,-33.93914,18.47374,Private room,450,1,15,2023-08-19,0.27,4,87,5,
32972160,Rental unit in Cape Town · ★4.51 · 2 bedrooms · 2 beds · 2 baths,248154632,Propr,,Ward 54,-33.92062,18.3846,Entire home/apt,3944,3,73,2023-11-04,1.26,2,284,13,
32691448,Guest suite in Cape Town · ★4.98 · Studio · 1 bed · 1 bath,245806345,Michele,,Ward 53,-33.93865,18.51517,Entire home/apt,630,2,166,2023-12-18,2.84,1,215,29,
32705898,Rental unit in Cape Town · ★4.66 · 2 bedrooms · 2 beds · 2 baths,189159760,Manon & Sabata,,Ward 115,-33.92569,18.41474,Entire home/apt,3461,4,119,2023-12-04,2.05,9,45,19,
32972756,Home in Cape Town · ★4.50 · 3 bedrooms · 4 beds · 2 baths,80847296,Richard,,Ward 74,-34.04387,18.34903,Entire home/apt,2850,12,4,2022-01-31,0.11,1,324,0,
32708607,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 shared bath,42876519,Walter,,Ward 23,-33.81465,18.47367,Private room,410,10,2,2022-09-24,0.07,3,269,0,
32716717,Serviced apartment in Cape Town · ★4.82 · 10 bedrooms · 1 bed · 1 bath,9669737,Charmaine,,Ward 115,-33.92265,18.42259,Entire home/apt,1495,1,253,2023-11-27,4.37,23,315,16,
32717467,Home in Cape Town · 4 bedrooms · 4 beds · 2 baths,50419138,Haley,,Ward 74,-34.04339,18.36309,Entire home/apt,6500,4,2,2020-01-24,0.03,5,304,0,
32976875,Home in Cape Town · 2 bedrooms · 4 beds · 2 baths,284641563,Tasneem,,Ward 54,-33.95557,18.3762,Entire home/apt,,28,0,,,1,0,0,
32722082,Home in Cape Town · 4 bedrooms · 6 beds · 3.5 baths,6111977,Frankie,,Ward 61,-34.13826,18.33262,Entire home/apt,8700,7,0,,,47,256,0,
32731283,Bungalow in Cape Town · ★4.29 · 2 bedrooms · 4 beds · 2 baths,22391943,Tracey,,Ward 77,-33.93388,18.40799,Entire home/apt,3000,180,7,2020-01-07,0.12,11,365,0,
32754126,Guest suite in Cape Town · ★5.0 · 1 bedroom · 2 beds · 1 private bath,242432663,Lisa,,Ward 62,-34.02069,18.43615,Private room,600,2,8,2023-12-03,0.17,4,105,4,
32986021,Home in Cape Town · ★5.0 · 4 bedrooms · 5 beds · 5.5 baths,90838001,Natalie,,Ward 74,-34.04595,18.36586,Entire home/apt,10429,4,22,2023-04-10,0.45,1,266,6,
32760130,Home in Cape Town · ★4.91 · 4 bedrooms · 4 beds · 4 baths,57878375,Andre,,Ward 105,-33.81481,18.73689,Entire home/apt,2286,2,64,2023-10-19,1.11,5,358,3,
32986614,Guest suite in Cape Town · ★4.79 · 1 bedroom · 2 beds · 1 bath,248258992,Rochelle,,Ward 4,-33.8503,18.50983,Entire home/apt,699,2,29,2023-12-24,0.50,3,301,6,
32763342,Guest suite in Cape Town · ★4.71 · 2 bedrooms · 2 beds · 2 baths,246405299,Jaco,,Ward 112,-33.83663,18.65675,Entire home/apt,1200,1,17,2023-08-06,0.36,3,349,2,
32770952,Rental unit in Cape Town · ★5.0 · 1 bedroom · 1 bed · 1 bath,38445588,Charmaine,,Ward 15,-34.06499,18.82326,Entire home/apt,690,2,39,2023-12-02,0.67,2,205,3,
32995579,Condo in Cape Town · ★4.78 · 2 bedrooms · 2 beds · 2 baths,257734440,Helle,,Ward 115,-33.92539,18.44572,Entire home/apt,2285,2,131,2023-12-19,2.26,24,337,38,
32996429,Condo in Cape Town · ★4.56 · 1 bedroom · 2 beds · 1 bath,63202371,Scott,,Ward 54,-33.92157,18.37942,Entire home/apt,2062,2,116,2023-12-22,2.00,55,0,47,
32772655,Condo in Blouberg Cape Town · ★4.96 · 3 bedrooms · 3 beds · 2 baths,53844080,Karin,,Ward 23,-33.80931,18.46887,Entire home/apt,4717,4,23,2023-09-16,0.40,1,306,4,
32996900,Guest suite in Cape Town · ★4.95 · 1 bedroom · 1 bed · 1 bath,101455437,Annette,,Ward 73,-34.03337,18.46063,Entire home/apt,570,5,22,2023-02-13,0.38,1,341,4,
32773843,Serviced apartment in Gordon’s Bay · ★4.97 · 1 bedroom · 1 bed · 1 bath,246505624,Hansie & Fienie,,Ward 100,-34.16517137877687,18.86157143115997,Entire home/apt,1179,2,92,2023-12-20,1.58,2,272,28,
32773883,Home in Cape Town · 4 bedrooms · 3 beds · 2.5 baths,246506746,Marianne,,Ward 71,-34.07271,18.41263,Entire home/apt,8000,3,0,,,1,88,0,
32775266,Rental unit in Gordon’s Bay · ★5.0 · 1 bedroom · 1 bed · 1 bath,246505624,Hansie & Fienie,,Ward 100,-34.165168088588125,18.861566140523202,Entire home/apt,1000,2,27,2023-12-11,0.47,2,320,8,
33003744,Guest suite in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 1 bath,248392913,Lilian,,Ward 5,-33.87473,18.55316,Entire home/apt,950,2,5,2023-04-24,0.14,1,340,2,
32795571,Guest suite in Cape Town · ★5.0 · Studio · 1 bed · 1 bath,82652504,Babett,,Ward 77,-33.93444,18.43175,Entire home/apt,602,1,3,2020-12-31,0.06,7,55,0,
32798670,Rental unit in Cape Town · ★4.67 · 1 bedroom · 2 beds · 1 bath,118711047,Nadine,,Ward 61,-34.13343,18.33541,Entire home/apt,1500,1,46,2022-03-25,0.79,1,0,0,
33004420,Home in Cape Town · ★5.0 · 3 bedrooms · 4 beds · 3 baths,247171935,Annie,,Ward 61,-34.19483,18.44658,Entire home/apt,2786,2,6,2023-01-10,0.13,10,310,2,
33352907,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,251256528,Guillaume,,Ward 64,-34.09815,18.4779,Private room,800,1,0,,,1,363,0,
33024779,Rental unit in Cape Town · ★4.86 · 2 bedrooms · 2 beds · 2 baths,242632519,Ianette,,Ward 115,-33.91292,18.41433,Entire home/apt,3355,3,7,2023-12-01,0.12,6,287,4,
33356604,Cottage in Cape Town · ★4.37 · 1 bedroom · 1 bed · 1 bath,7761103,David,,Ward 74,-34.01081,18.40269,Entire home/apt,1657,4,30,2023-11-05,0.57,6,346,7,
33359205,Guesthouse in Bakoven 	 · 1 bedroom · 1 bed · 1.5 baths,96119164,Suzanne,,Ward 54,-33.96125,18.37441,Private room,4166,1,1,2022-01-09,0.04,3,50,0,
33370259,Rental unit in Cape Town · ★5.0 · 2 bedrooms · 2 beds · 2 baths,12545676,Ken,,Ward 55,-33.891,18.51475,Entire home/apt,4800,5,5,2021-12-18,0.09,17,38,0,
33026446,Rental unit in Cape Town · ★4.83 · 4 bedrooms · 6 beds · 2 baths,435285370,Debbie,,Ward 83,-34.11309,18.82337,Entire home/apt,4371,2,6,2023-09-29,0.18,1,249,2,
33384561,Home in Cape Town · ★4.60 · 1 bedroom · 1 bed · 1 private bath,225995454,Hein,,Ward 8,-33.89993,18.711,Private room,230,3,15,2023-11-05,0.27,1,114,6,
33028310,Home in Cape Town · 3 bedrooms · 3 beds · 3 baths,6111977,Frankie,,Ward 61,-34.13005,18.33989,Entire home/apt,9512,2,2,2023-11-10,0.08,47,301,1,
33028373,Rental unit in Cape Town · 1 bedroom · 1 bed · 1 bath,158818711,Erica,,Ward 70,-33.86928,18.60497,Entire home/apt,,2,0,,,4,0,0,
33028530,Guesthouse in Table View · 1 bedroom · 1 bed · 1.5 baths,197019156,Heidi & Peter,,Ward 107,-33.82747,18.48315,Private room,3300,1,2,2023-03-02,0.04,5,358,1,
33028531,Guesthouse in Table View · 1 bedroom · 1 bed · 1.5 baths,197019156,Heidi & Peter,,Ward 107,-33.82747,18.48315,Private room,3500,1,0,,,5,317,0,
33028534,Guesthouse in Table View · 1 bedroom · 1 bed · 1.5 baths,197019156,Heidi & Peter,,Ward 107,-33.82747,18.48315,Private room,3300,1,0,,,5,358,0,
33028536,Guesthouse in Table View · 1 bedroom · 1 bed · 1.5 baths,197019156,Heidi & Peter,,Ward 107,-33.82747,18.48315,Private room,3100,1,0,,,5,351,0,
33028538,Guesthouse in Table View · 1 bedroom · 1 bed · 1.5 baths,197019156,Heidi & Peter,,Ward 107,-33.82768,18.48415,Private room,2700,1,0,,,5,342,0,
33029812,Rental unit in Cape Town · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,242632519,Ianette,,Ward 115,-33.92369,18.42045,Entire home/apt,3816,180,3,2023-02-01,0.05,6,350,1,
33388612,Camper/RV in Cape Town · ★4.84 · 1 bedroom · 1 bed · Shared half-bath,251531718,Karl,,Ward 61,-34.2523,18.44118,Private room,650,1,38,2023-12-10,0.66,2,123,10,
33030196,Rental unit in Cape Town · 3 bedrooms · 4 beds · 3 baths,23646207,Sue Christy,,Ward 54,-33.96283980269159,18.38390271078461,Entire home/apt,5560,4,0,,,4,314,0,
33412221,Bungalow in Cape Town · ★4.92 · 3 bedrooms · 6 beds · 2.5 baths,23276018,Baki,,Ward 61,-34.19315,18.37662,Entire home/apt,8500,4,24,2023-12-15,0.47,38,179,12,
33033153,Rental unit in Cape Town · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,67175103,Kelsi,,Ward 55,-33.8866,18.49643,Entire home/apt,1443,3,7,2020-01-11,0.12,3,8,0,
33413798,Home in Cape Town · ★4.90 · 3 bedrooms · 3 beds · 3.5 baths,1834673,Jemma,,Ward 54,-33.947479248046875,18.380273818969727,Entire home/apt,19343,3,39,2023-12-22,0.77,1,352,19,
33034887,Rental unit in Kaapstad · 2 bedrooms · 2 beds · 2 baths,242636310,Werner,,Ward 55,-33.89211,18.48435,Entire home/apt,3816,3,1,2022-01-13,0.04,4,322,0,
33052940,Rental unit in Cape Town · ★4.50 · 3 bedrooms · 3 beds · 2.5 baths,57218252,Nox,,Ward 54,-33.95758,18.38832,Entire home/apt,9958,2,54,2023-12-13,0.93,142,261,15,
33054381,Home in Cape Town · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,15784419,Willem,,Ward 54,-33.92889,18.38181,Entire home/apt,10000,2,3,2022-01-07,0.05,4,117,0,
33413927,Rental unit in Cape Town · ★4.47 · 1 bedroom · 1 bed · 1.5 baths,251715875,Shadley,,Ward 115,-33.92506,18.42145,Entire home/apt,1999,2,15,2023-02-26,0.26,1,337,2,
33420130,Rental unit in Cape Town · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,67048969,Anita,,Ward 77,-33.94254,18.42343,Private room,480,3,44,2023-11-28,0.77,1,294,10,
33059063,Rental unit in Cape Town · ★4.68 · 1 bedroom · 1 bed · 1 bath,113777427,Maryke,,Ward 54,-33.95863,18.38109,Entire home/apt,1357,2,116,2023-12-12,2.09,3,274,29,
33424293,Guest suite in Cape Town · ★4.96 · 1 bedroom · 1 bed · 1 bath,9916144,Dalene,,Ward 21,-33.86123,18.64399,Entire home/apt,650,1,24,2023-11-06,0.42,2,337,5,
33059136,Home in Cape Town · ★4.82 · 6 bedrooms · 10 beds · 6.5 baths,248797625,Melanie,,Ward 69,-34.10251,18.39149,Entire home/apt,13937,4,28,2023-12-02,0.49,2,61,9,
33059450,Rental unit in Cape Town · ★4.88 · 3 bedrooms · 4 beds · 2 baths,30471225,Colin,,Ward 83,-34.11467,18.82235,Entire home/apt,4015,10,8,2023-02-24,0.14,19,0,1,
33063234,Bungalow in Cape Town · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,114610056,James,,Ward 61,-34.138901,18.330231,Entire home/apt,2429,3,14,2023-01-03,0.29,2,0,1,
33425445,Rental unit in Cape Town · ★5.0 · 1 bedroom · 2 beds · 1 bath,251245325,Andria,,Ward 77,-33.92662,18.40021,Entire home/apt,3000,1,32,2023-04-10,0.63,1,35,2,
33435974,Cottage in Cape Town · 1 bedroom · 1 bed · 1.5 baths,200597677,Perry-Anne,,Ward 71,-34.03628,18.43047,Entire home/apt,1707,5,1,2019-12-26,0.02,2,242,0,
33063995,Home in Cape Town · 1 bedroom · 6 beds · 2.5 baths,92157881,Tracy-Lee,,Ward 11,-33.94449071131819,18.673255761754334,Entire home/apt,1000,2,2,2020-12-18,0.04,7,169,0,
33085740,Guesthouse in Muizenberg · ★4.87 · 1 bedroom · 1 bed · 1.5 baths,24112336,Andrew,,Ward 64,-34.10305,18.46569,Private room,950,1,15,2023-10-20,0.43,8,343,2,
